Time,AirTemp,Humidity,Pressure,Rainfall,TrackTemp,WindDirection,WindSpeed
0 days 00:56:37.584000,0.415929203539823,0.16666666666666669,0.9958540630182418,False,0.5028571428571429,0.011111111111111112,0.14473684210526316
0 days 00:57:37.584000,0.415929203539823,0.16666666666666669,0.9958540630182418,False,0.5028571428571429,0.9750000000000001,0.10526315789473684
0 days 00:58:37.583000,0.415929203539823,0.16666666666666669,0.9958540630182418,False,0.5028571428571429,0.04722222222222222,0.10526315789473684
0 days 00:59:37.582000,0.415929203539823,0.1785714285714286,0.9958540630182418,False,0.5028571428571429,0.9527777777777778,0.15789473684210525
0 days 01:00:37.581000,0.415929203539823,0.1785714285714286,0.9958540630182418,False,0.500952380952381,0.9111111111111111,0.21052631578947367
0 days 01:01:37.581000,0.415929203539823,0.1785714285714286,0.9958540630182418,False,0.500952380952381,0.9416666666666667,0.21052631578947367
0 days 01:02:37.580000,0.415929203539823,0.1785714285714286,0.9958540630182418,False,0.500952380952381,0.9722222222222222,0.07894736842105263
0 days 01:03:37.579000,0.415929203539823,0.1785714285714286,0.9958540630182418,False,0.500952380952381,0.036111111111111115,0.13157894736842105
0 days 01:04:37.579000,0.415929203539823,0.19047619047619047,0.9958540630182418,False,0.500952380952381,0.008333333333333333,0.10526315789473684
0 days 01:05:37.594000,0.415929203539823,0.19047619047619047,0.9958540630182418,False,0.4990476190476191,0.061111111111111116,0.15789473684210525
0 days 01:06:37.577000,0.415929203539823,0.19047619047619047,0.9958540630182418,False,0.4971428571428572,0.14722222222222223,0.15789473684210525
0 days 01:07:37.592000,0.4115044247787609,0.19047619047619047,0.9958540630182418,False,0.4971428571428572,0.05555555555555556,0.14473684210526316
0 days 01:08:37.576000,0.4115044247787609,0.20238095238095238,0.9958540630182418,False,0.4971428571428572,0.04166666666666667,0.14473684210526316
0 days 01:09:37.591000,0.4115044247787609,0.20238095238095238,0.9958540630182418,False,0.4971428571428572,0.08333333333333334,0.10526315789473684
0 days 01:10:37.590000,0.4115044247787609,0.20238095238095238,0.9958540630182418,False,0.49523809523809526,0.05555555555555556,0.13157894736842105
0 days 01:11:37.589000,0.4070796460176991,0.20238095238095238,0.9958540630182418,False,0.49523809523809526,0.9888888888888889,0.10526315789473684
0 days 01:12:37.573000,0.4070796460176991,0.20238095238095238,0.9958540630182418,False,0.49523809523809526,0.8166666666666667,0.10526315789473684
0 days 01:13:37.588000,0.4070796460176991,0.20238095238095238,0.996683250414593,False,0.4971428571428572,0.0,0.10526315789473684
0 days 01:14:37.587000,0.4070796460176991,0.20238095238095238,0.9958540630182418,False,0.49333333333333335,0.7694444444444445,0.039473684210526314
0 days 01:15:37.587000,0.4070796460176991,0.20238095238095238,0.996683250414593,False,0.4971428571428572,0.02777777777777778,0.05263157894736842
0 days 01:16:37.586000,0.4070796460176991,0.20238095238095238,0.996683250414593,False,0.4971428571428572,0.002777777777777778,0.13157894736842105
0 days 01:17:37.585000,0.4070796460176991,0.2142857142857143,0.9970978441127691,False,0.49523809523809526,0.7972222222222223,0.13157894736842105
